,URLs,Team,Names,Position,Ages,Heights,Weights
612,https://www.unitedrugby.com/clubs/Cell C-Sharks/Henco-Venter,Cell C-Sharks,Henco-Venter,flanker,30,6'0'', 107KG
613,https://www.unitedrugby.com/clubs/Cell C-Sharks/James-Venter,Cell C-Sharks,James-Venter,flanker,26,5'10'', 97KG
614,https://www.unitedrugby.com/clubs/Cell C-Sharks/Thaakir-Abrahams,Cell C-Sharks,Thaakir-Abrahams,wing,23,5'1'', 76KG
615,https://www.unitedrugby.com/clubs/Cell C-Sharks/Lukhanyo-Am,Cell C-Sharks,Lukhanyo-Am,centre,28,6'0'', 97KG
616,https://www.unitedrugby.com/clubs/Cell C-Sharks/Curwin-Bosch,Cell C-Sharks,Curwin-Bosch,fly-half,25,5'11'', 85KG
617,https://www.unitedrugby.com/clubs/Cell C-Sharks/Boeta-Chamberlain,Cell C-Sharks,Boeta-Chamberlain,fly-half,23,6'0'', 83KG
618,https://www.unitedrugby.com/clubs/Cell C-Sharks/Lionel-Cronje,Cell C-Sharks,Lionel-Cronje,fly-half,33,6'0'', 92KG
619,https://www.unitedrugby.com/clubs/Cell C-Sharks/Aphelele-Fassi,Cell C-Sharks,Aphelele-Fassi,fullback,24,6'0'', 92KG
620,https://www.unitedrugby.com/clubs/Cell C-Sharks/Nevaldo-Fleurs,Cell C-Sharks,Nevaldo-Fleurs,fly-half,22,6'0'', 90KG
621,https://www.unitedrugby.com/clubs/Cell C-Sharks/Jaden-Hendrikse,Cell C-Sharks,Jaden-Hendrikse,scrum-half,22,5'10'', 87KG
622,https://www.unitedrugby.com/clubs/Cell C-Sharks/Eduan-Keyter,Cell C-Sharks,Eduan-Keyter,centre,26,6'0'', 93KG
623,https://www.unitedrugby.com/clubs/Cell C-Sharks/Werner-Kok,Cell C-Sharks,Werner-Kok,centre,29,5'10'', 94KG
624,https://www.unitedrugby.com/clubs/Cell C-Sharks/Murray-Koster,Cell C-Sharks,Murray-Koster,centre,23,6'0'', 91KG
625,https://www.unitedrugby.com/clubs/Cell C-Sharks/Makazole-Mapimpi,Cell C-Sharks,Makazole-Mapimpi,wing,32,6'0'', 91KG
626,https://www.unitedrugby.com/clubs/Cell C-Sharks/Zee-Mkhabela,Cell C-Sharks,Zee-Mkhabela,scrum-half,28,5'1'', 75KG
627,https://www.unitedrugby.com/clubs/Cell C-Sharks/Yaw-Penxe,Cell C-Sharks,Yaw-Penxe,wing,25,5'11'', 82KG
628,https://www.unitedrugby.com/clubs/Cell C-Sharks/Marnus-Potgieter,Cell C-Sharks,Marnus-Potgieter,wing,23,6'0'', 86KG
629,https://www.unitedrugby.com/clubs/Cell C-Sharks/Ben-Tapuai,Cell C-Sharks,Ben-Tapuai,centre,33,5'11'', 95KG
630,https://www.unitedrugby.com/clubs/Cell C-Sharks/Anthony-Volmink,Cell C-Sharks,Anthony-Volmink,wing,32,5'11'', 86KG
631,https://www.unitedrugby.com/clubs/Cell C-Sharks/Grant-Williams,Cell C-Sharks,Grant-Williams,scrum-half,26,5'1'', 77KG
632,https://www.unitedrugby.com/clubs/Cell C-Sharks/Cameron-Wright,Cell C-Sharks,Cameron-Wright,scrum-half,28,5'11'', 92KG
633,https://www.unitedrugby.com/clubs/Cell C-Sharks/Fred-Zeilinga,Cell C-Sharks,Fred-Zeilinga,fly-half,29,5'1'', 82KG
634,https://www.unitedrugby.com/clubs/DHl-Stormers/Kwenzo-Blose,DHl-Stormers,Kwenzo-Blose,prop,25,6'0'', 106KG
635,https://www.unitedrugby.com/clubs/DHl-Stormers/Hacjivah-Dayimani,DHl-Stormers,Hacjivah-Dayimani,flanker,25,6'0'', 103KG
636,https://www.unitedrugby.com/clubs/DHl-Stormers/Ben-Jason-Dixon,DHl-Stormers,Ben-Jason-Dixon,lock,24,6'1'', 107KG
637,https://www.unitedrugby.com/clubs/DHl-Stormers/Joseph-Dweba,DHl-Stormers,Joseph-Dweba,hooker,27,5'1'', 108KG
638,https://www.unitedrugby.com/clubs/DHl-Stormers/Willie-Engelbrecht,DHl-Stormers,Willie-Engelbrecht,flanker,30,6'0'', 109KG
639,https://www.unitedrugby.com/clubs/DHl-Stormers/Connor-Evans,DHl-Stormers,Connor-Evans,lock,20,6'1'', 113KG
640,https://www.unitedrugby.com/clubs/DHl-Stormers/Neethling-Fouche,DHl-Stormers,Neethling-Fouche,prop,29,6'0'', 119KG
641,https://www.unitedrugby.com/clubs/DHl-Stormers/Deon-Fourie,DHl-Stormers,Deon-Fourie,flanker,36,5'10'', 98KG
642,https://www.unitedrugby.com/clubs/DHl-Stormers/Brok-Harris,DHl-Stormers,Brok-Harris,prop,37,6'0'', 119KG
643,https://www.unitedrugby.com/clubs/DHl-Stormers/Steven-Kitshoff,DHl-Stormers,Steven-Kitshoff,prop,30,6'0'', 123KG
644,https://www.unitedrugby.com/clubs/DHl-Stormers/JJ-Kotze,DHl-Stormers,JJ-Kotze,hooker,21,6'0'', 106KG
645,https://www.unitedrugby.com/clubs/DHl-Stormers/Leon-Lyons,DHl-Stormers,Leon-Lyons,prop,23,6'0'', 118KG
646,https://www.unitedrugby.com/clubs/DHl-Stormers/Frans-Malherbe,DHl-Stormers,Frans-Malherbe,prop,31,6'0'', 138KG
647,https://www.unitedrugby.com/clubs/DHl-Stormers/Lee-Marvin-Mazibuko,DHl-Stormers,Lee-Marvin-Mazibuko,prop,25,5'10'', 110KG
648,https://www.unitedrugby.com/clubs/DHl-Stormers/Salmaan-Moerat,DHl-Stormers,Salmaan-Moerat,lock,24,6'1'', 116KG
649,https://www.unitedrugby.com/clubs/DHl-Stormers/Keke-Morabe,DHl-Stormers,Keke-Morabe,no. 8,21,6'0'', 114KG
650,https://www.unitedrugby.com/clubs/DHl-Stormers/Scarra-Ntubeni,DHl-Stormers,Scarra-Ntubeni,hooker,31,5'1'', 105KG
651,https://www.unitedrugby.com/clubs/DHl-Stormers/Marvin-Orie,DHl-Stormers,Marvin-Orie,lock,29,6'1'', 112KG
652,https://www.unitedrugby.com/clubs/DHl-Stormers/Junior-Pokomela,DHl-Stormers,Junior-Pokomela,flanker,25,6'0'', 112KG
653,https://www.unitedrugby.com/clubs/DHl-Stormers/Evan-Roos,DHl-Stormers,Evan-Roos,no. 8,22,6'0'', 108KG
654,https://www.unitedrugby.com/clubs/DHl-Stormers/Sazi-Sandi,DHl-Stormers,Sazi-Sandi,prop,24,5'11'', 122KG
655,https://www.unitedrugby.com/clubs/DHl-Stormers/Adre-Smith,DHl-Stormers,Adre-Smith,lock,25,6'1'', 117KG
656,https://www.unitedrugby.com/clubs/DHl-Stormers/Chad-Solomon,DHl-Stormers,Chad-Solomon,hooker,28,5'10'', 103KG
657,https://www.unitedrugby.com/clubs/DHl-Stormers/Marcel-Theunissen,DHl-Stormers,Marcel-Theunissen,flanker,23,6'0'', 102KG
658,https://www.unitedrugby.com/clubs/DHl-Stormers/Andre-Hugo-Venter,DHl-Stormers,Andre-Hugo-Venter,hooker,21,6'0'', 106KG
659,https://www.unitedrugby.com/clubs/DHl-Stormers/Ali-Vermaak,DHl-Stormers,Ali-Vermaak,prop,33,5'1'', 108KG
660,https://www.unitedrugby.com/clubs/DHl-Stormers/Nama-Xaba,DHl-Stormers,Nama-Xaba,flanker,25,6'0'', 103KG
661,https://www.unitedrugby.com/clubs/DHl-Stormers/Clayton-Blommetjies,DHl-Stormers,Clayton-Blommetjies,fullback,32,6'0'', 89KG
662,https://www.unitedrugby.com/clubs/DHl-Stormers/Angelo-Davids,DHl-Stormers,Angelo-Davids,wing,23,5'10'', 84KG
663,https://www.unitedrugby.com/clubs/DHl-Stormers/Suleiman-Hartzenberg,DHl-Stormers,Suleiman-Hartzenberg,centre,19,6'0'', 91KG
664,https://www.unitedrugby.com/clubs/DHl-Stormers/Chris-Hollis,DHl-Stormers,Chris-Hollis,centre,24,6'0'', 104KG
665,https://www.unitedrugby.com/clubs/DHl-Stormers/Herschel-Jantjies,DHl-Stormers,Herschel-Jantjies,scrum-half,26,5'1'', 74KG
666,https://www.unitedrugby.com/clubs/DHl-Stormers/Imad-Khan,DHl-Stormers,Imad-Khan,scrum-half,18,5'10'', 77KG
667,https://www.unitedrugby.com/clubs/DHl-Stormers/Alapati-Leiua,DHl-Stormers,Alapati-Leiua,centre,34,5'11'', 99KG
668,https://www.unitedrugby.com/clubs/DHl-Stormers/Tristan-Leyds,DHl-Stormers,Tristan-Leyds,fullback,25,5'11'', 70KG
669,https://www.unitedrugby.com/clubs/DHl-Stormers/Manie-Libbok,DHl-Stormers,Manie-Libbok,fly-half,25,6'0'', 76KG
670,https://www.unitedrugby.com/clubs/DHl-Stormers/Godlen-Masimla,DHl-Stormers,Godlen-Masimla,scrum-half,30,5'11'', 79KG
671,https://www.unitedrugby.com/clubs/DHl-Stormers/Sacha-Mngomezulu,DHl-Stormers,Sacha-Mngomezulu,fly-half,20,6'0'', 90KG
672,https://www.unitedrugby.com/clubs/DHl-Stormers/Ruhan-Nel,DHl-Stormers,Ruhan-Nel,centre,31,6'0'', 101KG
673,https://www.unitedrugby.com/clubs/DHl-Stormers/Seabelo-Senatla,DHl-Stormers,Seabelo-Senatla,wing,29,5'10'', 89KG
674,https://www.unitedrugby.com/clubs/DHl-Stormers/Cornel-Smit,DHl-Stormers,Cornel-Smit,centre,25,6'0'', 95KG
675,https://www.unitedrugby.com/clubs/DHl-Stormers/Stefan-Ungerer,DHl-Stormers,Stefan-Ungerer,scrum-half,28,6'0'', 85KG
676,https://www.unitedrugby.com/clubs/DHl-Stormers/Damian-Willemse,DHl-Stormers,Damian-Willemse,fly-half,24,6'0'', 91KG
677,https://www.unitedrugby.com/clubs/DHl-Stormers/Kade-Wolhuter,DHl-Stormers,Kade-Wolhuter,fly-half,21,6'0'', 91KG
678,https://www.unitedrugby.com/clubs/DHl-Stormers/Leolin-Zas,DHl-Stormers,Leolin-Zas,wing,27,6'0'', 95KG
679,https://www.unitedrugby.com/clubs/DHl-Stormers/Mnombo-Zwelendaba,DHl-Stormers,Mnombo-Zwelendaba,centre,22,6'0'', 95KG
680,https://www.unitedrugby.com/clubs/Emirates-Lions/Willem-Alberts,Emirates-Lions,Willem-Alberts,flanker,38,6'5'', 118KG
681,https://www.unitedrugby.com/clubs/Emirates-Lions/PJ-Botha,Emirates-Lions,PJ-Botha,hooker,24,5'11'', 105KG
682,https://www.unitedrugby.com/clubs/Emirates-Lions/Morne-Brandon,Emirates-Lions,Morne-Brandon,hooker,21,6'0'', 105KG
683,https://www.unitedrugby.com/clubs/Emirates-Lions/Ruan-Dreyer,Emirates-Lions,Ruan-Dreyer,prop,32,6'0'', 115KG
684,https://www.unitedrugby.com/clubs/Emirates-Lions/Travis-Gordon,Emirates-Lions,Travis-Gordon,no. 8,23,6'0'', 99KG
685,https://www.unitedrugby.com/clubs/Emirates-Lions/Francke-Horn,Emirates-Lions,Francke-Horn,no. 8,23,6'0'', 106KG
686,https://www.unitedrugby.com/clubs/Emirates-Lions/Jaco-Kriel,Emirates-Lions,Jaco-Kriel,flanker,33,6'0'', 101KG
687,https://www.unitedrugby.com/clubs/Emirates-Lions/Darrien-Landsberg,Emirates-Lions,Darrien-Landsberg,lock,24,6'0'', 111KG
688,https://www.unitedrugby.com/clubs/Emirates-Lions/Morgan-Naude,Emirates-Lions,Morgan-Naude,prop,24,5'11'', 104KG
689,https://www.unitedrugby.com/clubs/Emirates-Lions/Reinhard-Nothnagel,Emirates-Lions,Reinhard-Nothnagel,lock,25,6'1'', 117KG
690,https://www.unitedrugby.com/clubs/Emirates-Lions/Asenathi-Ntlabakanye,Emirates-Lions,Asenathi-Ntlabakanye,prop,23,6'0'', 153KG
691,https://www.unitedrugby.com/clubs/Emirates-Lions/Sibusiso-Sangweni,Emirates-Lions,Sibusiso-Sangweni,flanker,21,6'0'', 102KG
692,https://www.unitedrugby.com/clubs/Emirates-Lions/Ruben-Schoeman,Emirates-Lions,Ruben-Schoeman,lock,26,6'1'', 120KG
693,https://www.unitedrugby.com/clubs/Emirates-Lions/Sti-Sithole,Emirates-Lions,Sti-Sithole,prop,29,5'11'', 114KG
694,https://www.unitedrugby.com/clubs/Emirates-Lions/Stephan-Smit,Emirates-Lions,Stephan-Smit,flanker,24,6'0'', 87KG
695,https://www.unitedrugby.com/clubs/Emirates-Lions/Ruan-Smith,Emirates-Lions,Ruan-Smith,prop,32,6'0'', 121KG
696,https://www.unitedrugby.com/clubs/Emirates-Lions/Jean-Pierre-Smith,Emirates-Lions,Jean-Pierre-Smith,prop,32,6'0'', 124KG
697,https://www.unitedrugby.com/clubs/Emirates-Lions/Ruhan-Straeuli,Emirates-Lions,Ruhan-Straeuli,flanker,23,6'0'', 111KG
698,https://www.unitedrugby.com/clubs/Emirates-Lions/Emmanuel-Tshituka,Emirates-Lions,Emmanuel-Tshituka,flanker,22,6'0'', 106KG
699,https://www.unitedrugby.com/clubs/Emirates-Lions/Ruan-Venter,Emirates-Lions,Ruan-Venter,lock,19,6'1'', 120KG
700,https://www.unitedrugby.com/clubs/Emirates-Lions/Jaco-Visagie,Emirates-Lions,Jaco-Visagie,hooker,30,6'0'', 107KG
701,https://www.unitedrugby.com/clubs/Emirates-Lions/Andries-Coetzee,Emirates-Lions,Andries-Coetzee,fullback,32,5'11'', 92KG
702,https://www.unitedrugby.com/clubs/Emirates-Lions/Jordan-Hendrikse,Emirates-Lions,Jordan-Hendrikse,fly-half,21,6'0'', 89KG
703,https://www.unitedrugby.com/clubs/Emirates-Lions/Quan-Horn,Emirates-Lions,Quan-Horn,centre,21,5'11'', 84KG
704,https://www.unitedrugby.com/clubs/Emirates-Lions/Rynhardt-Jonker,Emirates-Lions,Rynhardt-Jonker,centre,22,5'10'', 90KG
705,https://www.unitedrugby.com/clubs/Emirates-Lions/Gianni-Lombard,Emirates-Lions,Gianni-Lombard,fullback,24,5'10'', 78KG
706,https://www.unitedrugby.com/clubs/Emirates-Lions/Marius-Louw,Emirates-Lions,Marius-Louw,centre,27,6'0'', 95KG
707,https://www.unitedrugby.com/clubs/Emirates-Lions/Rabz-Maxwane,Emirates-Lions,Rabz-Maxwane,wing,27,6'0'', 90KG
708,https://www.unitedrugby.com/clubs/Emirates-Lions/Matt-More,Emirates-Lions,Matt-More,centre,23,6'0'', 101KG
709,https://www.unitedrugby.com/clubs/Emirates-Lions/Ilunga-Mukendi,Emirates-Lions,Ilunga-Mukendi,wing,25,6'0'', 88KG
710,https://www.unitedrugby.com/clubs/Emirates-Lions/Sanele-Nohamba,Emirates-Lions,Sanele-Nohamba,scrum-half,23,5'7'', 69KG
711,https://www.unitedrugby.com/clubs/Emirates-Lions/Stean-Pienaar,Emirates-Lions,Stean-Pienaar,wing,25,5'10'', 97KG
712,https://www.unitedrugby.com/clubs/Emirates-Lions/Manuel-Rass,Emirates-Lions,Manuel-Rass,centre,24,5'1'', 86KG
713,https://www.unitedrugby.com/clubs/Emirates-Lions/Tiaan-Swanepoel,Emirates-Lions,Tiaan-Swanepoel,fullback,26,5'10'', 91KG
714,https://www.unitedrugby.com/clubs/Emirates-Lions/James-Tedder,Emirates-Lions,James-Tedder,fly-half,25,6'0'', 95KG
715,https://www.unitedrugby.com/clubs/Emirates-Lions/Andre-Warner,Emirates-Lions,Andre-Warner,scrum-half,29,6'0'', 93KG
716,https://www.unitedrugby.com/clubs/Emirates-Lions/Sango-Xamlashe,Emirates-Lions,Sango-Xamlashe,wing,24,5'11'', 96KG
